Maze Coworking Space,We provide a fully equipped workplace within a collaborative community of changemakers where everyone gains support from everyone to further their ideas ,Workplace & Office
Microsoft Philanthropies MEA,"At Microsoft, we believe that technology is a powerful force for improving people’s lives. But right now, half the world does not have access to the opport",Cause
ROLEX,Rolex enjoys an unrivalled reputation throughout the world for quality and precision in luxury watchmaking. ,Company
GOG.com,"GOG.com: the best classic and new games on Windows, Mac & Linux. A vast selection of titles, DRM-free, with free goodies and 30-day money-back guarantee!",Website
كنيسة الأنبا تكلاهيمانوت,,Landmark & Historical Place
Dota 2,"Dota is a competitive game of action and strategy, played both professionally and casually by millions of passionate fans worldwide. Available on Steam.",Video Game
FAB Games e-Sports,"► Shop : www.fab-games.de
► YouTube : www. youtube.com/FABesports
► Insta : www.instagram.com/fab_games_esports
► Twitter : www.twitter.com/fab_games",Sports Team
The Write Life,"We help writers create, connect and earn, so you can succeed in today's digital world. Check us out at: http://thewritelife.com/",Website
GDG New Cairo,"GDG New Cairo [Google Developer Group - New Cairo] is a regional chapter located in New Cairo City, Egypt focused on spreading awareness about the latest technologies.",Community Organization
AIESEC,AIESEC is the world's leading youth leadership development organization. Developing the potential of young people across 126 countries and territories ,Non-Governmental Organization (NGO)
Love Wide Open,"The journey through life's loves, joys and heartbreaks that ultimately leads us to where we can hold heart space for ourselves and others.
",Public Figure
Nintendo Switch,"Nintendo Switch is designed to go wherever you do, transforming from home console to portable system in a snap. So you get more time to play the games you love, however you like.",Video Game
Disney Games,"Welcome to the official Disney Mobile Facebook Page, the destination for all Disney Apps! Become a fan and check back in regularly for the latest apps, promotions, polls and Disney fun! Follow Us on Twitter at: http://twitter.com/disneymobile",Video Game
German University in Cairo,,Local Business
Scoop Empire,"Your urban destination for all that is new, hip, enticing and funk in the Middle East. If we know about it, then you should.",News & Media Website
The Maze Egypt,The Maze is a one of a kind escape room experience that challenges your mind and team work ability. You and your team will be placed in the Maze Rooms where you will find many puzzles to solve. The objective is to get out in less than 60 mins.,Escape Game Room
Xonotic,"A free (GPL), fast-paced first-person shooter that works on Microsoft Windows, Mac OSX and Linux. Xonotic is a direct successor of the Nexuiz Project.",Games/Toys
Evernote,"Evernote designs apps and products that transform the way you work. 

Looking for help? Please visit: https://help.evernote.com/",Product/Service
Invite Scene,"Invite Scene - #1 to Buy, Sell, Trade or Find a Free Torrent Invites!",Entertainment Website
Travello 4 Gucians,Trips for GUCians,Public Figure
The Hacker News,"The Hacker News – attracting over 9 Million monthly readers – a leading source for Hacking, Cyber Security & Technology News for the Technologists & Nerds.

Follow @TheHackersNews on Twitter https://twitter.com/TheHackersNews",Media/News Company
Daniel Society,Daniel Radcliffe Society,Media/News Company
Time Gamers,Time Gamers - all of your favorite free Proton Studio games in one place.,Games/Toys
Udacity,"Udacity provides online courses & credentials, built by AT&T, Google, etc. to teach skills that industry employers need today.",Education
Akassia Swiss Resort,Akassia is a 5 Star Resort in the Marsa Alam Region of the Red Sea-Egypt. We do our Best to Serve Families/Ind. looking for fun and Excitement with Quality,Hotel
Fr. David Bebawy,"Fr. David A Bebawy is the Hegomen of St. George & St. Shenouda Coptic Orthodox Church in Jersey City, NJ",Public Figure
Ludwig van Beethoven,"This îs the official Ludwig van Beethoven page. Here you will find all things related to the artist, his work and impact on our culture.",Music
Skillet Music,"Follow us at http://twitter.com/skilletmusic
New album RISE on iTunes now: http://smarturl.it/risedlx

",Musician/Band
Photomath,World's smartest camera calculator and math assistant!,App Page
Akeboshi,,Artist
TorrentInvites.org,Getting into your favorite tracker was never easier!!!,Computers & Internet Website
CIB Egypt,"Welcome to the official Facebook page of CIB Egypt. Stay connected for updates on products, services, latest offers, and answering all your inquires.",Bank
Unity,"Unity is the award-winning development platform for games and interactive content on the web, iOS, Android, consoles and beyond  http://unity3d.com/",Technology Company
PaponeMusic,"Copyright Free Music. No Copyright Music

http://youtube.com/PaponeMusic",Record Label
Star Trek Online,"ESRB Rating: TEEN with Violence, Blood. Visit www.esrb.org for rating information.",Video Game
Daft Punk,,Musician/Band
Avicii,,Musician/Band
Nick Phoenix,"Nick Phoenix, Two Steps From Hell Composer. Solo Projects Promoted Here.",Artist
EditShare,"EditShare™ is the technology leader in cross platform collaborative editing and shared media storage systems. Visit editshare.com for product specs, customer stories and more!",Information Technology Company
slither.io,Official Facebook page of slither.io game.,Video Game
GUC Cheats,Here we Cheat Everything in GUC to PASS,Education
GUC Materials Cloud,GUC Materials Cloud is a desktop application designed for GUC students to be able to download and access all their materials offline (Intranet - MET - EEE),Software
HubSpot,"HubSpot is the world’s leading inbound marketing and sales platform with 31,000+ customers in more than 90 countries.

+1 (888) 482-7768",Product/Service
Estamte3 be Baladk,"This page is for a campaign and its  sole purpose is  to increase internal tourism in our beloved country, Egypt.",Nonprofit Organization
Google Play,"We’re exploring the world’s greatest stories through movies, TV, music, games, apps, books and more. Up for new adventures? Let’s play.

",Product/Service
Android,Welcome to the official Facebook page for the Android operating system.  Stay connected and get the latest updates on everything Android. ,Product/Service
Night At The Museum,"Official Facebook page for Night at the Museum: Secret of the Tomb. 

www.twitter.com/MuseumMovies
www.nightatthemuseummovie.com
",Movie
Infinix Mobile,Infinix Global Page,Product/Service
GUC Music Academy,"Providing musical education at GUC is our mission. Whether through classes, concerts or international workshops...we take music very seriously!",Performing Arts School
