حفلة تخرج سنة ٦,"تتشرف أسرة انبياء بدعوة حضراتكم لحضور حفلة تخرج شباب سنة ٦ يوم الخميس ٥ اكتوبر الساعة ٧م
في قاعة ام النور بمبنى الكنيسة
سعر التذكرة ٢٠ جنية",attending
koora,,unsure
Karim & Sarah forever begins today,""" so then they are no longer two , but one flesh . Therfore, what God has joined together , let not man separate "" ( mathew 19:6) 

Because you have shared in our lives with your friendship & love we request the honor of your presence at the crowning ceremony of Karim & Sarah as they become one in christ .

On Monday 5th of September at 6:00 PM at archangel Michael church Sheraton - Helioplis.",attending
كبابجي الرفاعي,http://althawagah.com/21115-%D8%AA%D9%82%D9%8A%D9%8A%D9%85-%D9%85%D8%B7%D8%B9%D9%85-%D9%83%D8%A8%D8%A7%D8%A8%D8%AC%D9%8A-%D8%A7%D9%84%D8%B1%D9%81%D8%A7%D8%B9%D9%8A-%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9/,attending
الرفاعي السيدة زينب,Sam3t eno agmed men sob7yy 8) yala bena w fakes kora el esbo3 da,attending
Massar Egabri Concert at GUC,"Our dear GUCians, 
GUC Music Academy has the pleasure to announce that ""Massar Egbari"" Band will be finally with us on a live open air concert at GUC Campus on 21 April 2016.

Concert will take place at the platform area @ 6:30 p.m.

Mark your calendar and get ready ;))

Dear valued GUC graduates, please complete this free-of-charge registration form for concert entry. Looking forward to welcoming our dear alumni back on their campus! 
http://goo.gl/forms/qM8gOh0nsq

Main Sponsor: Nile FM

اعزائنا طلبة الجامعة الالمانية  بالقاهرة ،
يسر الأكاديمية الموسيقية بالجامعة الألمانية أن تعلن عن الحفل الموسيقي لفريق "" مسار اجباري "" في الجامعة الألمانية  يوم 21 ابريل 2016 .الساعة 6:30 مساءا .
سيقام الحفل في منطقة ال Platform Area بمنتصف الجامعة ..
استعدوا لحفلة جميلة مميزة مع مسار اجباري ;)
يلا بيييينا ;)))

احبائنا خريجين الجامعة الالمانية برجاء التسجيل على الرابط التالي لتتمكن من حضور الحفل :
http://goo.gl/forms/qM8gOh0nsq",unsure
تراثنا العلمى,"-من منا لا يريد أن  يعرف سبب تأخر المجتمع العربي حالياً،و لما بات الإبداع العلمي في المجتمع العربى  سلوك أفراد وليس بسلوك مجتمع بأكمله ؟

أنا و أنت عارفين إن احنا كعرب لينا بصمة قوية في التطور العلمي عامةً،بس الفكرة إن احنا نفسنا نرجع نساهم زي زمان و نعمل كمجتمع لا كأفراد محبين للعلم محاوليين الإبداع قدر المستطاع... 

لو نفسك تسمع الموضوع ده من وجهة نظر شخص مثقف على درجة علمية كبيرة مثل دكتور علاء بدل من البكاء على الأطلال لإن هدفنا نعالج المشكلة ديه  :D
ياريت تشرفنا في محاضرة ""تراثنا العلمي""!

إيه رأيكم أنتم أيضاً تشرفونا في محاضرة لدكتور علاء عبد اللطيف يوم الثلاثاء القادم 22 مارس بالD1 للتحدث عن تراث العرب العلمي و دور العلماء العرب في النهضة العلمية   

هتنورونا!


ملاحظة: توجد باصات-دورة قصيرة- لطلبة الجامعة (8.30)مساءً


  
 




#تراثنا_العلمى
  
لطلاب الجامعة يرجى التأكد من كتابة بياناتكم هنا: 
https://docs.google.com/forms/d/1Ua87Fc4_GEYp-i9e20267AqnX4-mNtQdh0O4Z5yraac/viewform",unsure
You Shall Not Pass by Nawwar GUC & Egychology,"""You are destined to fail! "" says your brain. There is a constant battle between your brain and your inner voice, so who would win and why? Psychology can have the answer!

Nawwar GUC presents its second event ""You shall not pass"".

Ahmed Samir from Egychology - ايجيكولوجي is joining us on Tuesday 22/3 at 5:30 pm to talk about why we tend to fail from the perspective of Psychology. You'll get to explore the ""golem effect"", other psychological concepts related to the topic and of course some interesting tips on that matter.

Please fill in this form if you're interested in attending!
http://goo.gl/forms/YXgptKOiKo

Out-comers and GUCians are both required to fill the form.

For out-comers: Those who fill in the form and get a confirmation mail will get their invitation on-door on the event's day to make it easier for you.

For GUCians: Please fill in the registration form then grab your invitation on-campus. Await further posts regarding the invitations' distribution time and place. 
**Your Invitation will serve as a confirmation from your part that you'll attend; those who only fill the form and don't get an invitation will not be able to attend the event.

**Please note that both the online application and invitations will be based on the ""first come first served"" rule.

Buses will be available for GUCians (Exact details will be announced later).

Doors close at 6:00 pm.

STAY TUNED FOR MORE SURPRISES AND DETAILS TO BE ANNOUNCED!",unsure
IMAGINE info session 22/2/2016,"IMAGINE is an entrepreneurship program between GUC and The Philipps University of Marburg in Germany, fully funded and sponsored by DAAD. For the third year we will be choosing 15 teams, representing 15 business ideas. To be mentored and trained for one year by professionals and experties in both Egypt and Germany. During this info session we will be giving you all the information you need to know. How to join the cycle, the details of the programs, when we will be travelling to Germany and even more. Shape your future, be an entreprneur and turn your ideas & dreams into reality.

DO NOT FORGET TO REGISTER: http://goo.gl/forms/HIJowdv1vs",attending
Christmas Concert,"The GUC Music Ensemble is honoured to announce that

""IT'S CHRISTMAS TIME""

Join us for a magical evening that gets you in the Christmas spirit, on the 3rd of December at the H4 hall of the GUC. 

GUC Choir & Orchestra will be performing!

Conductor: Shady Abdel Salam
Vocal Preparation & Organization: Ohoude Khadr, Music Academy Manager


Dress code: Semi-formal with a touch of red or green.

Transportation: short-round buses will be available from the GUC after the concert to Maadi, Rehab, Nasr City, Mohandessin & Heliopolis

Non-GUCians and Alumni : please register via this form to ensure a smooth process at the entrance gates:

https://docs.google.com/forms/d/1XFPbpElCf5psJ_Jt6CanLsdNQ9HgCcG9E7lylPkZ-0k/viewform?usp=send_form

Non-GUCians are kindly requested to enter the campus from the main gate (Gate 1).

No fees are required just enjoy the good music :D

Event is sponsored by : Nile FM",attending
THE QUANTUM UNIVERSE: A LECTURE BY DR. ALADDIN ABULLATIF,"The GUC Astronomy Club is pleasured to invite you to ""The Quantum Universe"". Join our first event on campus taking place on Tuesday, December 1st in C1 main hall.

It will be a great experience for those who are interested, and passionate amateurs and enthusiasts.

The lecture will be given by Dr. Aladdin Abdullatif, professor of Physics in the German University in Cairo.

Event Timetable:
5:30 - 6:00 : Entrance
6:00 - 8:00 : The lecture
8:00 - 9:00 : Stargazing
NOTE: Buses for GUCians will leave at 8:30 PM

The event is open for everyone, however registration through the below link is a must for entrance. The deadline for the registration is on Wednesday, November 25th at 12 PM.
Registration Closed!

NOTE: For outcomers, please enter your national ID, and for GUCians, please enter your GUC ID.

For any more information feel free to contact us at pr.guc.astronomy@gmail.com",attending
Nawwar's Opening !,"Get excited everyone!
It's finally here, Nawwar's first opening is next Friday the 30th of October
Date: 11:00 till 4:00 
Place D1
Dress code: Formal",attending
The wait is finally over...WE'RE GETTING ENGAGED!!! <3,"""Love is patient and kind; love does not envy or boast; it is not arrogant or rude. It does not insist on its own way; it is not irritable or resentful; it does not rejoice at wrongdoing, but rejoices with the truth. Love bears all things, believes all things, hopes all things, endures all things.”  Corinthians 13:4-7


""Thank you all for believing in us and your amazing support for all these years."" <3",attending
Beginning Our New Life Story as One.. Mina and Engy are Getting Married !!,""" وَأُعْطِيهِمْ قَلْبًا وَاحِدًا وَطَرِيقًا وَاحِدًا لِيَخَافُونِي كُلَّ الأَيَّامِ، لِخَيْرِهِمْ وَخَيْرِ أَوْلاَدِهِمْ بَعْدَهُمْ) "" ( أر٣٢: ٣٩  ) 

Then I will give them one heart and one way, that they may fear Me forever, for the good of them and their  children after them
                                  (Jeremiah32:39)

It’s really Amazing How God’s plan worked for Us.. You feel blessed.. and You feel a unique Joy when you meet the One that shall be the Love Of Your life..and God’s Gift from Heaven for You
That’s why We have the Honor to invite you all to share Us the birth of Our New Small Family at our Wedding Ceremony on the 3rd of May 2014 at 8:00p.m at St. Gewargious and Ava Antonios church
Your presence will complete Our Happiness..No Excuses will be accepted   

نتشرف بدعوة كل أحبائنا وأصدقائنا لمشاركة فرحتنا بحضور صلاة الإكليل المقدس يوم السبت 2014/5/3 الساعة 8 مساءً بكنيسة القديسين جوارجيوس و الأنبا أنطونيوس – مصر الجديدة ..الأعذار غير مقبولة :)",attending
Moulin Rouge Night 'St.Fatima Prom Night',"So here's the moment we've all been waiting for! The biggest and most thrilling night of our entire senior year, it's our PROM NIGHT finally on 4/4/2014 

It will be held at the luxurious Fairmont Hotel ""Canyon Ballroom"" . 

Our night will include 
 ""Dj Fedo
 ""El Madfaageya""
""Mike wall""
""Mark.T""
""Gwannian photography""
Our prom theme will be Moulin Rouge. So get ready everyone! Girls start glooming and guys try to impress us ;;) 

Tickets Fee : 

Seniors; 700 LE 
Juniors ; 550 LE 
XSeniors ; 550 

Payment Information 
 Connect One Of Th Organization Team 

*IG 
Barbra Taher ッLina Ayman 

*American Department
Myrna F. Mikhaeil Lubna KhaledMohamed Walid Aly",attending
Run to Gain,"A very exciting Sports day..
Full of Activities and fun competitions.. 
Blessed by the presence of Bishop Thomas and Fr. Dawood Lamie",attending
