Cookies Mama كوكيز ماما,"احلي كوكيز هاتكلوه في حياتكوا و باسعار بتاعت زمان بدل ماحنا جيبنا فضي من الكافيهات .....
من بتاع الاجانب اللي بيقرمش من بره و طري من جوه :D 
احنا نازلين بكمية مش كبيرة تعالوا بدري عشان تلحقوا قبل ما الكوكيز ما يخلص ( بنشجعكوا تحضروا محاضرات الساعة 8 اهو ) 

هانيجي يوم الاتنين 2-4-2018 من الساعة 8 و هانقف لحد ما الكمية تخلص ...هاتلاقونا قدام بوابة كريديت هندسة عين شمس ما بين كشك كريم و كشك ام مريم :D",unsure
"احتفال جيل جديد باند بالكريسماس: احتفال ""يسوعي""","مستنينكم في احتفال جيل جديد باند بالكريسماس: احتفال ""يسوعي""
يوم ٣٠ ديسمبر ٢٠١٧ بقاعة إيوارت بالجامعة الأمريكية بالتحرير
تعالوا معانا علشان نحتفل بميلاد ""يسوعي""
للحجز من هذا الرابط .. يمكنك الدفع كاش عن طريق ""فوري"" او عن طريق الفيزا
https://e7gezly.com/events/geelgeded/
او في الجامعة الأمريكية بالتحرير من يوم الثلاثاء ٢٦-١٢-٢٠١٧ 
#جيل_جديد_باند
#يسوعي",attending
حملة التبرع بالدم,"هدية من القلب للقلب...علشان كل اخواتنا واطفالنا اللى بنفقدهم  فى مستشفيات الغلابة لان فصائلهم مش متوفرة...قررنا ككنيسة بتخدم المجتمع بطريقة عملية، ان نكسر الضلمة وننور فى وسط مجتمعنا ونبدأ بنفسنا. 
علشان كدة جهز نفسك يوم الجمعة الجاية 3 فبراير علشان تشارك معانا فى حملة التبرع بالدم ""هدية من القلب للقلب"" ...دورك اساسى وفعال ..تعالى وخليك ايجابى...مبادر...ابدأ بنفسك...وكمان شارك الفكرة مع ناس تانية. 
هنكون فى استقبالكم على مدار اليوم من الساعة 10ص حتى الساعة 9م بكنيسة قصر الدوبارة. 
شكرا لمحبتكم 😊",attending
Dalia & Peter Wedding,"فى اوقات فى حياتنا مهمة ودايما لما بنتخيلها بنفكر وبنتخيل كل الناس اللى بنحبهم وبنعرفهم وغاليين على قلبنا انهم معانا بيشاركونا الاوقات دى...علشان كدة احنا مش متخيلين فرحنا من غيركم وفرحتنا مش هتكمل غير بوجودكم 

انت مدعو دعوة شخصية وهنكون فى قمة سعادتنا لما نشوفك معانا اليوم ده",attending
Dalia & Peter Wedding,"فى اوقات فى حياتنا مهمة ودايما لما بنتخيلها بنفكر وبنتخيل كل الناس اللى بنحبهم وبنعرفهم وغاليين على قلبنا انهم معانا بيشاركونا الاوقات دى...علشان كدة احنا مش متخيلين فرحنا من غيركم وفرحتنا مش هتكمل غير بوجودكم 

انت مدعو دعوة شخصية وهنكون فى قمة سعادتنا لما نشوفك معانا اليوم ده :)",attending
معا لمسح قنوات النهار من الرسيفر لخيانة جمهورها,"قناة النهار نيمت الناس اللى وقفوا ضد ريهام سعيد
نيمتنا لحد ما نهدى و رجعتها تانى !!
هو احنا هبل للدرجة دى!!!
احنا بيتلوى دراعنا عادى كدة؟!!!
مش هنسكت

#قنوات_النهار_كاذبة",unsure
محاكمه و إيقاف ريهام سعيد,"بعد تحول برنامج صبايا الخير من عرض القضايا المجتمعية الشائكة فى بداياتة .. الى برنامج خالى من اى هدف الا واحد فقط وهو رفع نسبة المشاهدة بكل الوسائل الغير مهنية او اخلاقية عن طريقة تمحوره حول ريهام سعيد اللى بتسعى بكل الطرق الى جذب الانتباه مما جعلها تعتقد انها اله من حقة انة يصدر احكاما اخلاقيا متعالية فارغة على الاخرين وغرورها اللى صور لها انها اعلى من القانون وخلاها تعرض صور شخصية والتشهير بضيوف حلقاتها و مدافعتها عن متحرش و عرض حلقات ملفقة عن السحر والشعوزة والملحدين والمتحولين جنسيا ليس لسبب غير التشهير بهم و جعلهم مادة لرفع مشاهدات حلقاتها الفارغة والتغطية على فشلها كأعلامية عن طريق عرض مواضيع هدفها تغييب المجتمع 
ولذلك احنا هدفنا المباشر ايقاف البث المباشر للبرنامج ومحاكمتها قانوناً 
بالإضافه الي ان هناك محاميات تطوعن لرفع دعوه قضائيه ضد ريهام بتهمه التشهير و منتظرين موافقه البنت و لكن القضيه مش قضيه بنت او حلقه هي قضيه مجتمعيه عايزين متطوعين لرفع دعوه للنائب العام لإقاف البث المباشر للبرنامج و حتي هذا الوقت قاطعوا البرنامج و قناه النهار و اكتبو عنها بالهاش تاج
#المجلس_القومى_فين
#محاكمه_ريهام_سعيد 
#مقاطعه_قناه_النهار",unsure
Jamalek Beauty Salon || GRAND OPENING,"Jamalek Beauty Salon is having its Official Grand opening, You're all INVITED to come share with us such an important event.

We'll be having guests from Lebanon,

Dr Ghassan Attiyeh, Beauty Expert & Founder of Academie Apilus, Colours Lebanon, & Dectro Lebanon

Mr Abdo Younes, Lebanese Hair Expert & President of the Unions of the Beauty & Creativity in Lebanon.

Our Guests will be giving consultations and taking appointments.

In Addition to our non-stop promotions all day long, Surprizes & beauty touches.

We can't Wait To see you all there!  Come and bring a Friend along. :)",attending
احتفال أيام الحصاد ( الإسكندرية ),يتشرف قسوس و خدام كنائس الإسكندرية بالشراكة مع كنيسة قصر الدوبارة بدعوة حضراتكم لحضور حفل ترانيم و كلمة روحية. فى مدرسة سانت كاترين المنشية وذلك يوم الخميس و الجمعة 17 و 18 سبتمبر بحضور القسيس سامح موريس و الأب هنرى بولاد اليسوعى و ذلك الساعة السابعة مساء  ... الدخول مجانا و تفتح الأبواب اليومين من السادسة مساء و يذاع الحفل على قناتى سات 7 و الكرمة على الهواء مباشرة ... نعتذر عن عدم وجود ركنة للعربيات داخل المدرسة .. الدعوة عامة,attending
Karim and Nardin's Wedding,"""وَأُعْطِيهِمْ قَلْبًا وَاحِدًا وَطَرِيقًا وَاحِدًا لِيَخَافُونِي كُلَّ ٱلْأَيَّامِ، لِخَيْرِهِمْ وَخَيْرِ أَوْلَادِهِمْ بَعْدَهُمْ. وَأَقْطَعُ لَهُمْ عَهْدًا أَبَدِيًّا أَنِّي لَا أَرْجِعُ عَنْهُمْ لِأُحْسِنَ إِلَيْهِمْ، وَأَجْعَلُ مَخَافَتِي فِي قُلُوبِهِمْ فَلَا يَحِيدُونَ عَنِّي"".

Once in awhile, 
Right in the middle of an ordinary life, 
Love gives us a fairy tale.

And as there is no more lovely, friendly and charming relationship, communion or company 
than a good marriage, So each one of us took the decision to marry his best friend .. the one who laugh with, dream with, live for and Love.

We invite you not to just attend our wedding but to share us this joyful special day in our life ..

From 3:00 pm - 4:00 pm",attending
