🙄🙄,Abdelrahman Osama shared a post.,10216587356500939_10216577541935581,2018-04-22T00:53:14+0000,shared
😭😭😭😭,Abdelrahman Osama shared a post.,10216587356500939_10216549302869622,2018-04-17T21:28:26+0000,shared
كل ده في ربع ساعة ايه؟؟ Orange,below,10216587356500939_10216383951535942,2018-03-28T14:25:04+0000,posted
:’),Abdelrahman Osama shared a post.,10216587356500939_10216362049228398,2018-03-26T22:59:42+0000,shared
Hossam Eldien Fawzy Mohamed Ihab Sabry fakreen? 😂😂,Abdelrahman Osama shared a post.,10216587356500939_10216304387746897,2018-03-20T17:13:16+0000,shared
The best therapy ❤️,Abdelrahman Osama shared a post.,10216587356500939_10216301355951104,2018-03-20T11:51:50+0000,shared
❤️,Abdelrahman Osama shared Constantly Curious's episode.,10216587356500939_10216158362376354,2018-03-05T23:19:18+0000,shared
:’D,Abdelrahman Osama shared a post.,10216587356500939_10216064273064180,2018-02-24T08:33:51+0000,shared
Medium رجع يشتغل في مصر :D,below,10216587356500939_10216050842168416,2018-02-22T22:13:27+0000,posted
Mark Hanna kallem,Abdelrahman Osama shared a post.,10216587356500939_10215909207867647,2018-02-07T20:50:59+0000,shared
Do I know anyone who owns an action camera? I just want to try something with it,below,10216587356500939_10215811947956210,2018-01-28T09:43:19+0000,posted
"My first classifier 🙄

#SDC_P2 #Udacity",below,10216587356500939_10215744328825774,2018-01-21T16:34:18+0000,posted
Hasala is finally here!,Abdelrahman Osama shared a post.,10216587356500939_10215731666549225,2018-01-20T06:45:17+0000,shared
This is really the best thing out there to give you a neat hand-on experience in robotics and dealing with hardware projects!,Abdelrahman Osama shared a post.,10216587356500939_10215725805722708,2018-01-19T17:15:40+0000,shared
ازيك يا دفعة؟,Abdelrahman Osama is with Mohamed El Zarei.,10216587356500939_10215670357856546,2018-01-13T08:14:02+0000,posted
Mark Ragaee Embedded 😂😂😂,Abdelrahman Osama shared a post.,10216587356500939_10215560575952067,2017-12-31T11:45:45+0000,shared
Completed my first project at the Self Driving Car Nanodegree! :D,below,10216587356500939_10215560288624884,2017-12-31T10:43:45+0000,posted
"Magic is believing in yourself, if you can do that, you can make anything happen.",below,10216587356500939_10215545583017253,2017-12-29T15:41:29+0000,posted
Wow!,below,10216587356500939_10215469347431411,2017-12-20T19:07:38+0000,posted
😍😍😍,Abdelrahman Osama shared a video.,10216587356500939_10215460450248987,2017-12-19T17:27:43+0000,shared
😂😂😂😂,Abdelrahman Osama shared a post.,10216587356500939_10215437135186125,2017-12-16T21:55:40+0000,shared
Steven Dawoud,Abdelrahman Osama shared a video.,10216587356500939_10215437069944494,2017-12-16T21:45:25+0000,shared
😍😍,Abdelrahman Osama shared a video.,10216587356500939_10215436311685538,2017-12-16T20:16:53+0000,shared
Norhan Hamdy 😂😂,Abdelrahman Osama shared a post.,10216587356500939_10215418875489644,2017-12-15T00:36:49+0000,shared
Embedded project :D,Abdelrahman Osama is with Omar Kojak and 3 others.,10216587356500939_10215366403577879,2017-12-08T22:11:46+0000,posted
This man is my idol!,Abdelrahman Osama shared a video.,10216587356500939_10215338153791652,2017-12-05T18:13:50+0000,shared
