اجتماع صلاه,,unsure
GDG DevFest Cairo 2016,"We are delightful to introduce the most anticipated event this year ""GDG DevFest Cairo 2016"" organized by GDG Cairo and GDG New Cairo.

GDG DevFests are large, community-run events that offer speaker sessions across multiple product areas, all-day hack-a-thons, code labs, and much more.

More than 140 GDG DevFest events are hosted this year around the world, and we are proud to be participating in this global series for the fourth time in a row with GDG DevFest Cairo 2016.

Registration Form: http://bit.ly/DevFestCairo16

GDG DevFest Cairo 2016 Topics:
- Firebase - The New Google Platform!
- Do's and Dont's of Social Media Marketing for Mobile Apps
- Design Thinking
- It's All About Marketing
- React Native + Firebase to Create a Messaging App
- Firebase - Getting Started for Android

For more information regarding the GDG DevFest Season 2016, kindly check the following link: https://developers.google.com/events/devfest/

#GDG #DevFest16 #Cairo #OneMoreGDG #TheNextBigThing",attending
حفلات الموسيقار عمر خيرت في أوبرا القاهرة - فبراير 2018,"تنظم دار الأوبرا المصرية بالقاهرة حفلين للموسيقار الكبير عمر خيرت خلال شهر  فبراير 2018 يومي الثلاثاء و الأربعاء 27- 28 فبراير 2018

أي تفاصيل حاتلاقوها فى الأيفنت جوه .. أعملوا مينشن لأصحابكوا من جوه الأيفنت مش من على أي بوست عشان توصلكوا كل التفاصيل و التحديثات من خلال جروب و بيدج الفانز و بس ;) 
Omar Khairat Fans

ميعاد الحفل : الثلاثاء و الأربعاء 27-28 فبراير 2018
مكان الحفل : أوبرا القاهرة
أسعار التذاكر : 200-400-600 ج
طريقة الحجز : ألكتروني من خلال موقع أحجزلي أو مكتب فوري بالأوبرا
https://e7gezly.com
ميعاد طرح التذاكر : لم يحدد

الدخول بالملابس الرسميـــــة 

تابعونا و أنضموا لأنشط و أقوى و أهم جروب للموسيقار عمر خيرت على الفيس بوك عشان تعرفوا من خلاله كل أخبار موسيقارنا الكبير وكمان كل أخبار الحفلات بمجرد الإعلان عنها والإتفاق عليها ومواعيد طرح التذاكر وصور وفيديوهات حصرية على جروب كل محبي الموسيقار عمر خيرت <3

فيها حاجة حلوة .. فيها عمر خيرت 😍😍

https://www.facebook.com/groups/1837205319882598/

Our Group

https://www.facebook.com/groups/1837205319882598/

Our Fan Page

https://www.facebook.com/pages/Omar-Khayrat/17083234329


(,"") Join us and Invite your friends ('',)",unsure
The Sleeping Beauty Ballet - Balleto del Sud - Italy,"The Sleeping Beauty Ballet - Balleto del Sud - Italy
Main Hall - 6,7,8 February 2018 - 8 pm.
#Cairo_Opera_House
Tickets are available online
https://e7gezly.com/events/sleeping-beauty/ 
Hall
250 EGP
Loge
200 EGP
Balcn
100 EGP",unsure
Celebrate Love with Karim ♡ Veronia 5-5-2017,"At 03:30 PM
""Love never fails""
Waiting you to share and celebrate our BIG Day on Friday 5th of May.... at 3:30 PM in st.mary and athansius church ,Nasr city

Your presence will make a diffrence so dont be late😉😉😉 let's count down together💃💃💃💃💃",attending
SC'16 - C'est La Vie!,"""نَظِيرَ الْقُدُّوسِ الَّذِي دَعَاكُمْ، كُونُوا أَنْتُمْ أَيْضًا قِدِّيسِينَ فِي كُلِّ سِيرَةٍ""                    (رسالة بطرس الرسول الأولى 1: 15)

Dearest Parthenians

The times of hardships and turmoil are about to be over, all this effort, hard work, exams, projects, and submissions are over. And the vacation is JUST AROUND THE CORNER!

So get ready to start your summer with no other than our favourite event of the year

PYF Summer Camp '16: C'EST LA VIE

Time: 17-19 June
Place: Beit Gabal El-Zaiton, Orabi
Pricing: LE 290 till 11-6

Reservation Team:
--------------------------
37- 
Daniel Ashraf   0127 792 8847
Kerollos Magdy   0106 933 6631
Aline Atallah   01004884778
Veronica Sameh   0120 322 2633

34- 
Philopateer Hakim   0122 024 0012
Joyce Tawfik   01009032360
Merna Maher   01111102283

31-
Michael Magdy   0128 660 6121
Kirollos Saviola   0120 497 6917
Mora Raafat   0122 557 6360
Christine Samir   01003518346

28-
Michael Emad   0100 414 1646
Kiki Ihab   0100 022 2085

25-
Fady ElZamalkawy   0127 566 2920
Sylvia Sameh   0128 271 0237

If you have any inquiries, you can contact
George S. Fahmy   0122 103 8883
Sandra Morcos   0128 620 2951

Mark your calendars, and spread the word :D
Stay blessed :)",attending
Security: How to land a thesis and what to expect.,"Interested to know more about security and options for a security related bachelor project in Germany? Join us on Wednsday in H2, 3rd slot to learn more, and hear about some student's previous experiences. 

Content: 
1) What is information security?
2) What are the current security fields?
3) How can I get a bachelor thesis in security in Germany?",unsure
Winter Camp '17 | Happiness is,"""May gladness be always with you.""  (Tobit 5:11)
 ""لِيَكُنْ لَكَ فَرَحٌ دَائِمٌ""  (طوبيا ٥: ١١)

3... 2... 1...       **Drumroll** 
Good evening to our Favourite Parthenians!  
It is finally time to announce..

WINTER CAMP 2017: ""Happiness is.."" 

This is the most exciting time of the year as we close a page in our lives and turn a new one with HIGH Hopes, Dreams, Ambitions and JOY! God's wish for us is to always be JOYFUL. He LOVES to see us IN JOY! 

And so this camp will be extra special and enlightening as we discover:
What is true happiness? 
Where can we find it? 
And how can we live in full joy? 

So we joyfully invite you to this year's camp.. Full of excitement, full of spiritual lessons, tons of game but above all.. Full of PYF FAMILY SPIRIT!  

MARK your Calendars from now 24-25-26 January 2017  

- LOCATION
Ard el Karma - Orabi  
- PRICE
**Deadline 15/1/2017**
 Until 7/1 --> 270 LE
 From 7/1 till15/1 -->290 LE
Places are limited so reserve your place quickly!

 Reservation team:
Graduates:
Mina Youhana: +20 122 7212358
Pola Adel: +20 122 256 8466
Lydia Nader: +20 100 288 7637
28-
Lavinia: +20 100 112 5007
Kiro Awny: 01113663749
31-
Bishoy George: +20 122 5210007
Cooki Samuel: +20 122 9008120
Mariam Akram: 0109 6723749
34-
Monica ezzat: +20 114 7680003
Mina Magdy Shouhdy: +20 122 968 4444
Fouad Fayez: +20 127 4823333
Veronica Adel: +20 112 022 8715 (whatsapp)
                           01025590484 (phonecalls)
37-
Kirolos Magdy: +20 106 933 6631
Daniel Ashraf: +20 127 792 8847
Marina Amir: +20 120 058 9980
40- 
Marina Adel: +20 120 235 9993
Marina Maraghy: +20 122 008 1886
George Alfred: +20 128 230 8474
Mario Sameh: +20 101 608 1716
Mariam Moheb: ‪0 100 002 3387‬
Mary Ihab: +20 111 796 7247

For any inquiries contact:
Jolie Amin: 01228301977
John Maher: 01272020706

Stay blessed 
Let the excitement begin :D

#Reserve with JOY
#Happiness_is... 
#WinterCamp17' 
#SIMPLYFAMILY",attending
Omar Khairat's concert,"The Legend Omar Khairat at AlManara International Convention Center located on the NA road next to AlMosheer Tantawy Mosque, New Cairo.This extraordinary concert will be on the 14th &15th of February,2018. 

الموسيقار عمر خيرت في مركز المنارة الدولي للمؤتمرات على طريق ال, بجانب مسجيد المشير طنطاوي NA القاهرة الجديدة   . إستعد لحفلة مش هتتنسي.

Tickets : 
Platinum :900 EGP   
Gold  : 700 EGP 
Silver: 500 EGP
Bronze: 300 EGP

For Online Booking (http://bit.ly/OmarKhairatTicket)

Ticket outlets:

Cairo

6th of October

Toy World
Mall of Arabia (Gate 4 or 5)
(Open 10:00 AM - 12:00 AM)

Abu Rawash

Beirut Express
Dandy Mega Mall, The Food Court
(Open 10:00 AM - 11:00 PM)

Dokki

TBS
3 Mekka St.
(Open 9:00 AM - 12:00 AM)

DownTown

Kotob Khan Bookstore
1 Abu Bakr Khairat St, off Al Sherefien St. Behind Egypt Stock Exchange
(Open 12:00 AM - 8:00 PM, Friday off)

The Greek Campus
28 Falaki St.
(Open 09:00 AM - 05:00 PM, Friday off)

El Rehab

Manoucheh
Rehab Mall 1, beside the cinema
(Open 9:00 AM - 1:00 AM)

TBS
Infront of El Rehab Gate 6
(Open 9:00 AM - 12:00 AM)

El Sheikh Zayed

Manoucheh
Americana Plaza, next to TGI Fridays
(Open 24/7)

TBS
Arkan Mall
(Open 9:00 AM - 12:00 AM)

Dina Cantina
Downtown Mall, Ground floor, store #13, Building S1
(Open 10:00 AM - 12:00 AM)

Pickup
281 St. 90 besides to Fit & Fix car maintenance center and SIEMINS CO
(Open 24/7)

TBS
Inside Katameya Heights, next to Metro Market
(Open 9:00 AM - 12:00 AM)

Toy World
Cairo Festival City Mall on Village Promenade next to Victoria's Secret 
(Open 10:00 AM - 12:00 AM)

Haram

Tez Tour
44 El Haram st., Crystal Palace Mall - Al Marriotia
(Open 9:00 AM - 6:00 PM, Friday off)

Heliopolis

Manoucheh
36 Abu Bakr El Seddik St., Safir square
(Open 24/7)

Ticketsmarche Office* 
127 El Merghani St.

Toy World 
9 Khaled Ibn ElWalid St., next to Saudi Market, Sheraton
(Open 10:00 AM - 12:00 AM)


Maadi

Kotob Khan Bookstore

3/1 Al Lasilki Rd
(Open 11:00 AM - 10:00 PM)

TBS
60 Rd. 9
(Open 9:00 AM - 12:00 AM)


Mohandeseen
Manoucheh
4 Al Thimar St. Off Batal Ahmed Abdel Aziz (Infront of KFC)
(Open 24/7)

Toy World
116 Mohy El-Din st.
(Open 10:00 AM - 12:00 AM)

Nasr City

TBS
39 Abbas El Akkad St.
(Open 9:00 AM - 12:00 AM)

Toy World
City Stars, Phase I, in front of Gate 3, next to Istikbal
(Open 10:00 AM - 12:00 AM)

Zamalek

Pickup
13 Brazil St., in front of Algeria Embassy
(Open 24/7)

TBS
4 D El Gezira Street, Zamalek
(Open 9:00 AM - 12:00 AM)



Alexandria

Raml Station

TBS
52 Foad St., Inside L Passage
(Open 10:00 AM - 10:00 PM)

Kafr Abdou


TBS
26 St. Ismailia beside QNB - Kafr Abdo – Alex
(Open 10:00 AM - 10:00 PM)



Ismailia

Dream Travel
9 Abu Baker El Seddik St., behind El Ahly Bank
(Open 11:30 AM - 11:00 PM, Friday off)


Tanta

El Rahala Travel
8 El Amin St, behind engineering syndicate

(Open 11:00 AM - 11:00 PM, Friday off)


Monofeya

Talbyah Tours
9 Talaat Harb st., near Hussein Ghorab st., El Amin st., next to the high bridge - Shebin Elkom
(Open 10:00 AM - 10:00 PM, Friday off)


Port-Said

Masaya Tours
Ground floor at El Noras grand mall - Tarh el bahr
(Open 2:00 PM - 10:00 PM, Friday off)

FBN Travel - Zagazig
24 st ahmed oraby - alkawmeya - zagazig Beside restaurant momen and almasreya plaza
 (Open 11:00 AM - 11:00 PM, Friday : 5:00PM - 11:00PM)

Sharm El Sheikh

Tez Tour
No.01, Sunny Lakes Mall - El Salam Road - South Sinai - Naama Bay - beside Hollywood
(Open 9:00 AM - 4:00 PM, Friday off)

Hurghada

Tez Tour
7K/1 Magawish District (in front of Magawish Village - El Kora Road)
(Open 9:00 AM - 4:00 PM)

. . .
For more information call 16826

Dress code:FORMAL
Age rules: Less than 12 years are not allowed.",unsure
مسابقه اجمل سيلفي في مصر (SeilfeNation-2016),"مسابقه افضل صوره سيلفي في مصر. 2016 
--------------------------------------------------------------------
- اتصور صوره سيلفي مبتكره و اشترك معانا و اكبر صوره هتجيب لايكات وشير كتير هتكسب معانا و هتتعرض في حفل الختام 
-علشان تكسب :) وتفوز بجائزه يلا ورينا ابداعك .. ,و ابعتلنا صورتك في رساله وفيها اسمك :) 
- 50 صوره فقط هيتم اختيارهم من لجنه التحكيم 
مرحله اولي : يتم اختيار 20 صوره من حيث اعلي نسبه تصويت من اضل 50 صوره
مرحله تانيه :يتم تصفيه ال 20 صوره الي افضل 5 صور من حيث اعلي نسبه تصويت
المرحله الثالثه : يتم المنافسه بين ال 5 صور واختيار ثلاث صور فقط للمنافسه علي المركز الاول 
يلا اتصور سيلفي و اعملوا ايديت :) 
-------------------------------------------------------------------
شروط المسابقة :- 
- صوره جديده منزلتش علي السوشيال ميديا 
- تكون صوره لمشترك نفسه 
-صوره معبره و فيها فكره 
- مسموح باستخدام ال edit و الخدع 
- الصوره تكون مبتكره جدااااا ...
- مسموح للمنقبات عادي المشاركه المهم روح الصوره 
- هتبعت صورتك في رساله علي البيدج و اذا تم قبولها تخوض المرحله الاولي :)
- ممنوع استخدام صور فاضحه 
- اي صوره غير مسموح بيها سوف يتم حذفها و بان للمشترك 
- المنافسه بين 50 مشترك فقط ا
الجوائز :-
- جائزه اولي 1500 جنيه مصري 
- جائزه ثانيه 1000 جنيه مصري 
- جائزه ثالثه 500 جنيه مصري
وهدايا تانيه كتير من الشركه الراعيه للمسابقة 
____
ملحوظه : اللي هيكسب صاحب افضل صوره من حيث الاضاءه و edit و زوايا التصوير و الفكره و رأي لجنه التحكيم ... ورأي الجمهور
_____
حفل توزيع الجوائز بفندق الفيرمونت يوم 7-9-2016",attending
